# iteration  loss_bc  loss_res  l2_error
3.670000e+04 1.376906e-07 9.401553e-03 6.715584e-04
3.680000e+04 4.329128e-08 6.673518e-03 2.725917e-04
3.690000e+04 1.539214e-07 6.034639e-03 5.625021e-04
3.700000e+04 1.887112e-07 1.160738e-02 4.639965e-04
3.710000e+04 2.432832e-07 8.206918e-03 6.583971e-04
3.720000e+04 2.553322e-08 6.848637e-03 2.285392e-04
3.730000e+04 1.631861e-07 7.423935e-03 4.441392e-04
3.740000e+04 2.005020e-07 5.884363e-03 2.739946e-04
3.750000e+04 6.240453e-08 7.009658e-03 2.614925e-04
3.760000e+04 1.023512e-07 1.039284e-02 5.477645e-04
3.770000e+04 8.546356e-08 5.893468e-03 4.463656e-04
3.780000e+04 1.031217e-07 1.160688e-02 3.859925e-04
3.790000e+04 3.194350e-08 1.245454e-02 5.161343e-04
3.800000e+04 5.148742e-07 1.419572e-02 6.266361e-04
3.810000e+04 2.219603e-07 6.810341e-03 6.492233e-04
3.820000e+04 2.500112e-08 9.495066e-03 4.049421e-04
3.830000e+04 3.267196e-08 5.005265e-03 2.029136e-04
3.840000e+04 5.711447e-08 8.615633e-03 2.676756e-04
3.850000e+04 8.517089e-08 9.790058e-03 3.464273e-04
3.860000e+04 5.650190e-08 9.046114e-03 2.198200e-04
3.870000e+04 7.967322e-08 4.464758e-03 2.683193e-04
3.880000e+04 2.165941e-08 8.874334e-03 2.786706e-04
3.890000e+04 7.055252e-08 1.042319e-02 4.919623e-04
3.900000e+04 1.746027e-08 5.139314e-03 1.776698e-04
3.910000e+04 1.554745e-07 1.293499e-02 6.767028e-04
3.920000e+04 1.822118e-07 1.108086e-02 7.341408e-04
3.930000e+04 1.260510e-07 2.205783e-02 2.393287e-04
3.940000e+04 2.644274e-07 4.922743e-03 4.478585e-04
3.950000e+04 1.269713e-07 4.841703e-03 3.536418e-04
3.960000e+04 5.708847e-08 4.940427e-03 3.017309e-04
3.970000e+04 5.347885e-08 3.867843e-03 5.004384e-04
3.980000e+04 3.513868e-08 3.228164e-03 2.578014e-04
3.990000e+04 4.735421e-08 7.749032e-03 1.282631e-04
